id,order_date,supplier_code,supplier_name,item_category_code,item_category_name,item_code,item_name,um,order_number,entered_by_name,indent_number,department,department_name,cost_project,cost_project_name,currency_code,currency_name,exchange_rate,stock_type_name,order_value,order_quantity,bal_qty,rate
14644,2025-07-16 00:00:00,CMU05,"Martin, Rogers and Hill",BAR B,BAR BUNDALING M/C SPARE,S0M390106,Complete,NOS,PR25Y-00758,KRUSHNA,IR25Y-00686,DEP20,KALIKA ROL,COB20,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Revenue,33040,1,0,28000
14723,2025-07-22 00:00:00,CMU05,"Martin, Rogers and Hill",BIN,BINDING MACHINE,S0A010291,Double Co,NOS,PR25Y-00798,KRUSHNA,IR25Y-00720,DEP20,KALIKA ROL,COB20,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Capital,973500,1,1,825000
18080,2025-08-28 00:00:00,CMU05,"Martin, Rogers and Hill",BL,SHEAR BLADES,S0M340025,Bendsaw C,NOS,PR25Y-01045,KRUSHNA,IR25Y-00948,DEP20,KALIKA ROL,COB20,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Revenue,269606.67,80,60,2975
18079,2025-08-28 00:00:00,CMU05,"Martin, Rogers and Hill",BL,SHEAR BLADES,S0M340026,Bendsaw C,NOS,PR25Y-01045,KRUSHNA,IR25Y-00948,DEP20,KALIKA ROL,COB21,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Revenue,129139.33,80,80,1425
20668,2025-04-19 00:00:00,CMU05,"Martin, Rogers and Hill",BL,SHEAR BLADES,S0M340025,Bendsaw C,NOS,PR25Y-00162,YUVRAJ,IR25Y-00140,DEP20,KALIKA ROL,COB20,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Revenue,269606,80,-13,2975
24100,2025-10-14 00:00:00,CVG01,Porter-Lewis,BL,SHEAR BLADES,S0M340057,Bendsaw C,NOS,PR25Y-01431,KRUSHNA,IR25Y-01305,DEP20,KALIKA ROL,COB20,Project Progressive zero administration firmware,INR,INDIAN RUPEE,      1.00000,Revenue,67260,20,0,2850
14372,2025-03-07 00:00:00,CSS02,Clark Group,C0037,Filtter Element,S0M190062,Filter El,NOS,PR25Y-00669,KRUSHNA,IR25Y-00593,DEP26,MAINTENANC,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,206578,4,0,46070
16356,2025-08-15 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-00957,PARMESHWAR TIDK,IR25Y-00871,DEP20,KALIKA ROL,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,167513,840,0,35490
24123,2025-10-14 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-01433,PARMESHWAR TIDK,IR25Y-01307,DEP20,KALIKA ROL,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,41878,210,0,35490
24190,2025-10-18 00:00:00,CHI01,Young-Jackson,PM,Plant & Machinery,S0A010269,Kleen oil,NOS,PR25Y-01459,KRUSHNA,IR25Y-01339,DEP26,MAINTENANC,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,78588,16,16,4500
24154,2025-10-16 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-01442,PARMESHWAR TIDK,IR25Y-01317,DEP20,KALIKA ROL,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,209391,1050,0,35490
25143,2025-10-24 00:00:00,CNU03,"Green, Morse and Warren",C0007,Motor,S0E060801,Triple sc,NOS,PR25Y-01491,KRUSHNA,IR25Y-01364,DEP26,MAINTENANC,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,414509,1,1,453015
25629,2025-07-11 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-01574,PARMESHWAR TIDK,IR25Y-01439,DEP20,KALIKA ROL,MIU03,Project Streamlined web-enabled infrastructure,INR,INDIAN RUPEE,      1.00000,Revenue,209391,1050,1050,35490
15456,2025-06-05 00:00:00,CST02,Russell LLC,C0039,Bearing,S0M210362,Labyrinth,NOS,PR25Y-00273,KRUSHNA,IR25Y-00245,DEP34,Chartered loss adjuster,INT07,Project Upgradable content-based installation,INR,INDIAN RUPEE,      1.00000,Revenue,330695,20,7,14750
21280,2025-04-27 00:00:00,CST02,Russell LLC,C0071,Hex Nut Bolt W,S0M120013,HT Lock B,NOS,PR25Y-00206,KRUSHNA,IR25Y-00183,DEP34,Chartered loss adjuster,INT07,Project Upgradable content-based installation,INR,INDIAN RUPEE,      1.00000,Revenue,31860,12,4,2250
23335,2025-09-30 00:00:00,CDE02,"Brown, Armstrong and Long",C0031,Rolls,S0M130011,SGI Iron,NOS,PR25Y-01333,YUVRAJ,IR25Y-01216,DEP20,KALIKA ROL,INT07,Project Upgradable content-based installation,INR,INDIAN RUPEE,      1.00000,Revenue,3481000,20,20,147500
23746,2025-06-10 00:00:00,CAI03,Cervantes LLC,C0038,Oil Seal & seal kit & o ring,S0M200343,Seal kit,SET,PR25Y-01386,YUVRAJ,IR25Y-01247,DEP20,KALIKA ROL,INT07,Project Upgradable content-based installation,INR,INDIAN RUPEE,      1.00000,Revenue,17601,10,0,2486
14640,2025-07-16 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-00756,PARMESHWAR TIDK,IR25Y-00683,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
14917,2025-02-06 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-00467,PARMESHWAR TIDK,IR25Y-00428,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
15207,2025-06-19 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-00578,PARMESHWAR TIDK,IR25Y-00529,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,167512.89,840,0,35490
15293,2025-06-24 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-00615,PARMESHWAR TIDK,IR25Y-00561,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
15684,2025-05-17 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-00358,PARMESHWAR TIDK,IR25Y-00321,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,167513,840,0,35490
18875,2025-10-09 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-01149,PARMESHWAR TIDK,IR25Y-01050,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,209391,1050,0,35490
19289,2025-05-04 00:00:00,CDE03,Cline Group,C0054,Oil & Grease,S0O020046,Gear Oil,BRL,PR25Y-00050,PARMESHWAR TIDK,IR25Y-00045,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,167512.89,840,0,35490
20664,2025-04-19 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-00159,PARMESHWAR TIDK,IR25Y-00138,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90694.95,630,0,25620
22139,2025-09-15 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-01205,PARMESHWAR TIDK,IR25Y-01098,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,630,25620
23779,2025-08-10 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-01391,PARMESHWAR TIDK,IR25Y-01269,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
25565,2025-02-11 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-01551,PARMESHWAR TIDK,IR25Y-01417,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
16404,2025-08-18 00:00:00,CKE04,Gibbs-Jackson,C0054,Oil & Grease,S0O020101,Gear Oil,BRL,PR25Y-00965,PARMESHWAR TIDK,IR25Y-00878,DEP20,KALIKA ROL,MIU05,Project Optimized needs-based Internet solution,INR,INDIAN RUPEE,      1.00000,Revenue,90695,630,0,25620
15167,2025-06-15 00:00:00,CSH33,Williams-Lee,C0026,Guide Shop,S0M080566,Nose for,NOS,PR25Y-00546,PARMESHWAR TIDK,IR25Y-00502,DEP16,"Pharmacist, community",GUI11,Project Implemented systemic complexity,INR,INDIAN RUPEE,      1.00000,Revenue,63720,10,0,6000
16289,2025-08-14 00:00:00,CQU01,"Miller, Owens and Hall",C0026,Guide Shop,S0M080438,Guide Rol,NOS,PR25Y-00948,KRUSHNA,IR25Y-00865,DEP16,"Pharmacist, community",GUI11,Project Implemented systemic complexity,INR,INDIAN RUPEE,      1.00000,Revenue,288687,35,35,6990
25636,2025-07-11 00:00:00,CST02,Russell LLC,C0026,Guide Shop,S0M080666,Guide Rol,NOS,PR25Y-01580,PARMESHWAR TIDK,IR25Y-01445,DEP16,"Pharmacist, community",GUI07,Project Implemented systemic complexity,INR,INDIAN RUPEE,      1.00000,Revenue,94000,10,10,9400
18127,2025-08-29 00:00:00,CSU43,Jennings-Smith,C0027,General,S0M092597,MS Slotte,NOS,PR25Y-01054,KRUSHNA,IR25Y-00961,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,15675,2,0,8250
20481,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M162338,SWR Reduc,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,214.52,2,0,107.26
20482,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161351,Pvc Pipe,FET,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,1143.97,40,0,28.6
20483,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160947,CPVC Coup,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,160.72,10,0,16.072
20484,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160870,Lubercent,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,135.01,3,0,45
20485,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161032,SWR Pipe,FET,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,3113.86,30,0,103.797
20486,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160708,Swr Coupl,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,189.72,3,0,63.24
20488,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161338,Swr Bend,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,439.83,2,0,219.914
22008,2025-12-09 00:00:00,CVE29,"Jones, Macdonald and Lawson",C0027,General,S0M092468,KOALA PIC,NOS,PR25Y-01177,KRUSHNA,IR25Y-01073,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,16682,125,125,195
20489,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160368,Clamp Pat,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,70,10,0,7
20490,2025-04-17 00:00:00,CMU02,Davis-Jenkins,C0034,Pipe Line Fitting,S0M162495,SWR Clamp,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,60.01,12,0,5
20491,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161033,SWR Coupl,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,834.01,6,0,139.004
20492,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160736,Cpvc Solv,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,205.01,1,0,205
20493,2025-04-17 00:00:00,CMU02,Davis-Jenkins,C0027,General,S0M090571,Dusti nai,KGS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,549.99,5,0,110
20495,2025-04-17 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M162333,SWR Tee 1,NOS,PR25Y-00138,YUVRAJ,IR25Y-00123,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,871.97,3,0,290.656
16410,2025-08-18 00:00:00,CVE29,"Jones, Macdonald and Lawson",C0027,General,S0M092438,Alkon She,NOS,PR25Y-00967,KRUSHNA,IR25Y-00879,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,18109.22,28,28,945
16411,2025-08-18 00:00:00,CVE29,"Jones, Macdonald and Lawson",C0027,General,S0M092468,KOALA PIC,NOS,PR25Y-00967,KRUSHNA,IR25Y-00879,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Revenue,13879.64,104,104,195
16412,2025-08-18 00:00:00,CVE29,"Jones, Macdonald and Lawson",C0027,General,S0M092591,ALKON SHE,NOS,PR25Y-00967,KRUSHNA,IR25Y-00879,DEP20,KALIKA ROL,ECROF,Project Versatile grid-enabled Graphic Interface,INR,INDIAN RUPEE,      1.00000,Capital,14401.14,2,2,10521
23868,2025-11-10 00:00:00,CMA02,Tate and Sons,C0015,Daily Electricals,S0E140436,Switch 6,NOS,PR25Y-01415,YUVRAJ,IR25Y-01289,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,365.78,20,0,15.5
23869,2025-11-10 00:00:00,CMA02,Tate and Sons,C0015,Daily Electricals,S0M091812,Socket 6,NOS,PR25Y-01415,YUVRAJ,IR25Y-01289,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,320.95,8,0,34
23864,2025-11-10 00:00:00,CMA02,Tate and Sons,C0015,Daily Electricals,S0E140349,Fan Regul,NOS,PR25Y-01415,YUVRAJ,IR25Y-01289,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,356.34,2,0,151
23867,2025-11-10 00:00:00,CMA02,Tate and Sons,C0015,Daily Electricals,S0E140529,Wall Fan,NOS,PR25Y-01415,YUVRAJ,IR25Y-01289,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,2147.51,1,0,1820
14688,2025-07-18 00:00:00,CVI19,Rice-Hicks,STM01,Stationary,S0A030005,Notice  B,NOS,PR25Y-00766,PARMESHWAR TIDK,IR25Y-00691,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,50,100,0,.5
14689,2025-07-18 00:00:00,CVI19,Rice-Hicks,STM01,Stationary,S0A030006,Notice Bo,NOS,PR25Y-00766,PARMESHWAR TIDK,IR25Y-00691,DEP20,KALIKA ROL,SAFET,Project Up-sized grid-enabled forecast,INR,INDIAN RUPEE,      1.00000,Revenue,1500,2,0,750
13958,2025-02-08 00:00:00,CSH37,Wagner-Henry,C0027,General,S0M090153,Silica Ge,KGS,PR25Y-00869,KRUSHNA,IR25Y-00789,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,8496,20,0,360
14675,2025-07-17 00:00:00,CNA28,Braun PLC,C0003,Automation,S0E020454,Thyristor,NOS,PR25Y-00762,KRUSHNA,IR25Y-00690,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,34515,15,0,1950
14676,2025-07-17 00:00:00,CPR31,"Brooks, Davis and Taylor",C0003,Automation,S0E020453,Thyristor,NOS,PR25Y-00763,KRUSHNA,IR25Y-00690,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,31860,15,0,1800
15006,2025-05-06 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220296,Hot Dip G,SET,PR25Y-00482,KRUSHNA,IR25Y-00442,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Capital,238000,1,0,238000
15420,2025-04-05 00:00:00,CDI02,Lucas Ltd,C0008,Mcb   Mccb,S0E070145,MCCB 250A,NOS,PR25Y-00260,YUVRAJ,IR25Y-00204,DEP13,Private music teacher,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,105398,5,0,51040
15582,2025-05-13 00:00:00,CCA06,"Fischer, Sanchez and Warner",SUBST,SUBSTATION,S0E220294,Jointing,SET,PR25Y-00322,KRUSHNA,IR25Y-00268,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Capital,47550,1,0,47550
15811,2025-05-26 00:00:00,CCA06,"Fischer, Sanchez and Warner",SUBST,SUBSTATION,S0E220199,Jointing,NOS,PR25Y-00411,PARMESHWAR TIDK,IR25Y-00377,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,10200,1,0,10200
16480,2025-08-20 00:00:00,CAN01,Conrad-Jackson,C0027,General,S0M092575,Damber Pa,NOS,PR25Y-00988,PARMESHWAR TIDK,IR25Y-00901,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,230,1,0,230
18036,2025-08-26 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220148,Lightning,NOS,PR25Y-01036,KRUSHNA,IR25Y-00940,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,38940,6,3,5500
14905,2025-01-06 00:00:00,CIP02,Young Ltd,C0055,Service,V01020098,HV Integr,NOS,PR25Y-00449,YUVRAJ,IR25Y-00414,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,140000,1,0,140000
20118,2025-04-13 00:00:00,CIN27,Bridges-Walker,SUBST,SUBSTATION,S0E220251,Jointing,NOS,PR25Y-00090,KRUSHNA,IR25Y-00031,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,66080,20,0,2800
20119,2025-04-13 00:00:00,CIN27,Bridges-Walker,SUBST,SUBSTATION,S0E050278,Jointing,SET,PR25Y-00090,KRUSHNA,IR25Y-00031,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,44250,5,0,7500
14520,2025-07-07 00:00:00,CSU13,Collins-Evans,C0027,General,S0M090727,Mat 2 x 3,SQF,PR25Y-00699,PARMESHWAR TIDK,IR25Y-00627,DEP20,KALIKA ROL,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,480,6,0,80
22598,2025-09-23 00:00:00,CSI17,Cruz LLC,SUBST,SUBSTATION,S0E220310,Unique sp,NOS,PR25Y-01278,KRUSHNA,IR25Y-01156,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,8550,1,1,9500
22603,2025-09-23 00:00:00,CSI17,Cruz LLC,SUBST,SUBSTATION,S0E220298,Trip Coil,NOS,PR25Y-01278,KRUSHNA,IR25Y-01156,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,41436.92,3,3,15347
23083,2025-09-27 00:00:00,CEM05,Floyd-Sanchez,SUBST,SUBSTATION,S0E220313,Database,NOS,PR25Y-01317,KRUSHNA,IR25Y-01197,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Capital,130000,1,1,130000
23092,2025-09-27 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220315,0.4 Size,NOS,PR25Y-01316,KRUSHNA,IR25Y-01198,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,32736,24,24,1550
23094,2025-09-27 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220318,Normal Di,NOS,PR25Y-01316,KRUSHNA,IR25Y-01197,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,38016,24,24,1800
23093,2025-09-27 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220317,Spacer fo,NOS,PR25Y-01316,KRUSHNA,IR25Y-01197,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,14256,9,9,1800
23091,2025-09-27 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220316,Hardware,NOS,PR25Y-01316,KRUSHNA,IR25Y-01197,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,33264,6,6,6300
23090,2025-09-27 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220314,0.4 Size,NOS,PR25Y-01316,KRUSHNA,IR25Y-01197,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,19008,6,6,3600
23211,2025-09-28 00:00:00,CVE01,Cox Ltd,C0027,General,S0M090153,Silica Ge,KGS,PR25Y-01322,YUVRAJ,IR25Y-01204,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,5900,20,0,250
23380,2025-09-30 00:00:00,CSI17,Cruz LLC,SUBST,SUBSTATION,S0E220319,Line side,NOS,PR25Y-01335,KRUSHNA,IR25Y-01218,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Capital,2333401,1,1,2592668
24081,2025-10-13 00:00:00,CNA28,Braun PLC,C0003,Automation,S0E020454,Thyristor,NOS,PR25Y-01428,KRUSHNA,IR25Y-01300,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,46020,20,20,1950
24188,2025-10-18 00:00:00,CEN05,Fox-Woods,SUBST,SUBSTATION,S0E220142,Capacitor,NOS,PR25Y-01462,KRUSHNA,IR25Y-01340,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,184375,25,25,6250
25254,2025-10-27 00:00:00,CPA17,"Trujillo, Nunez and Thomas",C0015,Daily Electricals,S0E141416,Capacitor,NOS,PR25Y-01515,PARMESHWAR TIDK,IR25Y-01385,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,200,2,0,100
25328,2025-10-30 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220050,Capacitor,NOS,PR25Y-01532,ABHIJEET,IR25Y-01402,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,383500,10,10,32500
25553,2025-01-11 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220323,Connector,NOS,PR25Y-01547,ABHIJEET,IR25Y-01413,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,943.99,1,0,800
25554,2025-01-11 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220321,Double Bu,NOS,PR25Y-01547,ABHIJEET,IR25Y-01413,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,3362.97,1,0,2850
25555,2025-01-11 00:00:00,CVE01,Cox Ltd,C0055,Service,V01010111,Labour Ch,NOS,PR25Y-01547,ABHIJEET,IR25Y-01413,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,35399.65,1,0,30000
25556,2025-01-11 00:00:00,CVE01,Cox Ltd,SUBST,SUBSTATION,S0E220322,Isolator,NOS,PR25Y-01547,ABHIJEET,IR25Y-01413,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Revenue,566.39,1,0,480
14079,2025-07-30 00:00:00,CVA19,Holmes LLC,PM,Plant & Machinery,S0A010643,RO WATER,NOS,PR25Y-00851,KRUSHNA,IR25Y-00770,DEP01,132kv Powe,ELE02,Project De-engineered explicit contingency,INR,INDIAN RUPEE,      1.00000,Capital,12000,1,0,12000
